name,bestNVehicles,bestCost,algBestCost,algNVehicles,gap,time,iter,history
instance_165,9,14.04833,14.735603953999876,-1,-0.04664,243.74806666374207,500,"[15.10356616973877, 14.735604286193848, 14.735604286193848, 14.735604286193848, 14.735604286193848]"
instance_161,8,11.26154,11.919707506140181,-1,-0.05522,264.93557572364807,500,"[12.002937316894531, 12.002937316894531, 11.919707298278809, 11.919707298278809, 11.919707298278809]"
instance_173,9,10.23505,10.709959757207303,-1,-0.04434,228.2615761756897,500,"[10.7708158493042, 10.7708158493042, 10.7708158493042, 10.7708158493042, 10.709959983825684]"
instance_163,9,11.97558,12.732221140687923,-1,-0.05943,272.8770709037781,500,"[13.168663024902344, 12.921806335449219, 12.762761116027832, 12.732221603393555, 12.732221603393555]"
instance_169,9,14.42268,15.078918325408205,-1,-0.04352,252.4755802154541,500,"[15.2085599899292, 15.2085599899292, 15.2085599899292, 15.2085599899292, 15.07891845703125]"
instance_168,9,12.2333,12.922585825668,-1,-0.05334,257.83683800697327,500,"[13.037850379943848, 13.037850379943848, 13.037850379943848, 13.037850379943848, 12.922585487365723]"
instance_162,10,16.80344,17.220378493301684,-1,-0.02421,275.36162638664246,500,"[17.8286075592041, 17.767114639282227, 17.767114639282227, 17.57187843322754, 17.220378875732422]"
instance_171,9,10.62997,10.703641823897406,-1,-0.00688,255.48594999313354,500,"[11.20676326751709, 11.043318748474121, 11.043318748474121, 10.706181526184082, 10.703641891479492]"
instance_180,13,25.4352,26.287239085315562,-1,-0.03241,242.41492772102356,500,"[27.267885208129883, 27.153045654296875, 26.28723907470703, 26.28723907470703, 26.28723907470703]"
instance_183,10,13.1705,13.53010245721181,-1,-0.02658,247.3134789466858,500,"[13.796393394470215, 13.668938636779785, 13.530102729797363, 13.530102729797363, 13.530102729797363]"
instance_182,10,16.63959,17.160444818350584,-1,-0.03035,259.96966886520386,500,"[17.663990020751953, 17.43515968322754, 17.427162170410156, 17.25604820251465, 17.160444259643555]"
instance_166,10,15.72798,17.1436684805701,-1,-0.08258,293.7154052257538,500,"[17.20249366760254, 17.20249366760254, 17.20249366760254, 17.14366912841797, 17.14366912841797]"
instance_167,13,26.12206,26.891592844957156,-1,-0.02862,292.98178577423096,500,"[26.891592025756836, 26.891592025756836, 26.891592025756836, 26.891592025756836, 26.891592025756836]"
instance_160,10,16.09409,17.10854208162299,-1,-0.0593,323.2047793865204,500,"[17.10854148864746, 17.10854148864746, 17.10854148864746, 17.10854148864746, 17.10854148864746]"
instance_188,9,14.05567,14.545701804342409,-1,-0.03369,249.63430905342102,500,"[15.316805839538574, 15.316805839538574, 14.54570198059082, 14.54570198059082, 14.54570198059082]"
instance_175,10,14.79957,14.839710051281859,-1,-0.0027,275.3918662071228,500,"[15.197237968444824, 14.839710235595703, 14.839710235595703, 14.839710235595703, 14.839710235595703]"
instance_177,10,17.05795,17.98806526631629,-1,-0.05171,272.6372697353363,500,"[18.402666091918945, 18.402666091918945, 18.118207931518555, 17.988065719604492, 17.988065719604492]"
instance_185,9,12.25309,12.601133817261081,-1,-0.02762,275.2930839061737,500,"[12.601133346557617, 12.601133346557617, 12.601133346557617, 12.601133346557617, 12.601133346557617]"
instance_178,11,20.29598,21.265261595457908,-1,-0.04558,281.68170738220215,500,"[21.386503219604492, 21.386503219604492, 21.265260696411133, 21.265260696411133, 21.265260696411133]"
instance_190,10,13.97384,14.409135351573314,-1,-0.03021,257.6366448402405,500,"[14.834792137145996, 14.816827774047852, 14.409135818481445, 14.409135818481445, 14.409135818481445]"
instance_184,10,16.43871,17.057339895521597,-1,-0.03627,276.8968722820282,500,"[17.639385223388672, 17.361225128173828, 17.15323829650879, 17.15323829650879, 17.057340621948242]"
instance_164,9,14.62053,15.2095358930953,-1,-0.03873,322.2592751979828,500,"[15.209535598754883, 15.209535598754883, 15.209535598754883, 15.209535598754883, 15.209535598754883]"
instance_179,10,15.60981,15.886439601248473,-1,-0.01741,288.8858971595764,500,"[16.008773803710938, 16.008773803710938, 15.92361068725586, 15.886439323425293, 15.886439323425293]"
instance_176,9,12.6825,13.424052449101582,-1,-0.05524,298.787296295166,500,"[13.961466789245605, 13.941526412963867, 13.551752090454102, 13.551752090454102, 13.424052238464355]"
instance_186,11,20.11108,20.786435836956056,-1,-0.03249,285.05250096321106,500,"[21.456451416015625, 21.180150985717773, 21.180150985717773, 21.10538673400879, 20.786436080932617]"
instance_172,11,16.18279,17.04691460525991,-1,-0.05069,312.8766498565674,500,"[17.211135864257812, 17.04691505432129, 17.04691505432129, 17.04691505432129, 17.04691505432129]"
instance_193,10,15.27879,15.66176156661472,-1,-0.02445,251.132976770401,500,"[15.880501747131348, 15.880501747131348, 15.78172779083252, 15.661761283874512, 15.661761283874512]"
instance_189,10,18.75922,19.783871383291363,-1,-0.05179,284.4992980957031,500,"[19.870813369750977, 19.783870697021484, 19.783870697021484, 19.783870697021484, 19.783870697021484]"
instance_170,12,23.21819,24.282043012153082,-1,-0.04381,327.0828423500061,500,"[24.926233291625977, 24.28204345703125, 24.28204345703125, 24.28204345703125, 24.28204345703125]"
instance_192,10,16.55933,17.459780817783404,-1,-0.05157,281.33353447914124,500,"[17.550657272338867, 17.503950119018555, 17.503950119018555, 17.503950119018555, 17.459781646728516]"
instance_187,11,18.0769,18.465679662889148,-1,-0.02105,306.6473560333252,500,"[18.49937629699707, 18.465679168701172, 18.465679168701172, 18.465679168701172, 18.465679168701172]"
instance_197,9,11.57332,11.938316667682374,-1,-0.03057,235.17400789260864,500,"[12.407588005065918, 12.209534645080566, 11.938316345214844, 11.938316345214844, 11.938316345214844]"
instance_174,9,13.94588,14.524383792522235,-1,-0.03983,343.8218517303467,500,"[14.524383544921875, 14.524383544921875, 14.524383544921875, 14.524383544921875, 14.524383544921875]"
instance_199,9,11.95589,12.099599032047978,-1,-0.01188,231.9872031211853,500,"[12.647600173950195, 12.229554176330566, 12.09959888458252, 12.09959888458252, 12.09959888458252]"
instance_198,9,11.56238,12.120372235388896,-1,-0.04604,243.93743658065796,500,"[12.12037181854248, 12.12037181854248, 12.12037181854248, 12.12037181854248, 12.12037181854248]"
instance_195,10,17.10949,17.90387343406964,-1,-0.04437,279.1754560470581,500,"[18.336645126342773, 17.917417526245117, 17.917417526245117, 17.903873443603516]"
instance_191,9,13.82315,14.378705827284408,-1,-0.03864,316.0753381252289,500,"[14.473390579223633, 14.473390579223633, 14.436624526977539, 14.436624526977539, 14.378705978393555]"
instance_194,10,14.52028,15.078746463458085,-1,-0.03704,295.6645691394806,500,"[15.407570838928223, 15.078746795654297, 15.078746795654297, 15.078746795654297, 15.078746795654297]"
instance_196,9,15.19674,15.611075902448398,-1,-0.02654,286.48383808135986,500,"[15.885284423828125, 15.885284423828125, 15.885284423828125, 15.611076354980469, 15.611076354980469]"
instance_117,8,10.03264,16.059986989476425,-1,-0.3753,678.7995870113373,500,"[10.622414588928223, 10.604349136352539, 10.604349136352539, 10.604349136352539, 10.604349136352539]"
instance_200,11,15.45799,15.866633002539768,-1,-0.02575,276.7770652770996,500,"[16.47821617126465, 16.086992263793945, 15.866633415222168, 15.866633415222168, 15.866633415222168]"
instance_202,9,11.8451,12.273414630494878,-1,-0.0349,281.751904964447,500,"[12.344682693481445, 12.273414611816406, 12.273414611816406, 12.273414611816406, 12.273414611816406]"
instance_201,9,10.99666,11.422768020773077,-1,-0.0373,304.7769706249237,500,"[11.587112426757812, 11.587112426757812, 11.495827674865723, 11.422767639160156, 11.422767639160156]"
instance_210,9,11.22555,11.817410466652863,-1,-0.05008,240.5391390323639,500,"[11.817545890808105, 11.817545890808105, 11.817545890808105, 11.817410469055176, 11.817410469055176]"
instance_204,10,16.88759,17.71710226111007,-1,-0.04682,287.81685161590576,500,"[18.077524185180664, 17.84247398376465, 17.71710205078125, 17.71710205078125, 17.71710205078125]"
instance_207,10,17.69393,18.178949006604274,-1,-0.02668,264.41012692451477,500,"[19.01723861694336, 18.867090225219727, 18.21762466430664, 18.1789493560791, 18.1789493560791]"
instance_206,9,11.22805,11.507757832960136,-1,-0.02431,292.44033765792847,500,"[12.084269523620605, 12.070786476135254, 12.070786476135254, 11.507758140563965, 11.507758140563965]"
instance_203,11,17.8007,18.3567148248421,-1,-0.03029,311.0935525894165,500,"[18.356714248657227, 18.356714248657227, 18.356714248657227, 18.356714248657227, 18.356714248657227]"
instance_216,9,13.72685,15.048138199620128,-1,-0.0878,255.96500778198242,500,"[15.173181533813477, 15.173181533813477, 15.173181533813477, 15.173181533813477, 15.048138618469238]"
instance_205,10,15.29523,16.021226978024448,-1,-0.04531,310.84739780426025,500,"[16.02122688293457, 16.02122688293457, 16.02122688293457, 16.02122688293457, 16.02122688293457]"
instance_208,9,12.75837,13.11458250002045,-1,-0.02716,287.68541646003723,500,"[13.40565299987793, 13.315228462219238, 13.286699295043945, 13.279340744018555, 13.114582061767578]"
instance_221,9,11.79419,12.143509808612436,-1,-0.02877,239.26117157936096,500,"[12.754992485046387, 12.172151565551758, 12.143509864807129, 12.143509864807129, 12.143509864807129]"
instance_211,9,11.92993,12.141073388233028,-1,-0.01739,289.548868894577,500,"[12.185604095458984, 12.185604095458984, 12.185604095458984, 12.185604095458984, 12.141073226928711]"
instance_212,8,10.11739,10.742107739006466,-1,-0.05816,291.1793236732483,500,"[11.23320198059082, 10.856708526611328, 10.856708526611328, 10.742107391357422, 10.742107391357422]"
instance_215,9,12.25511,12.705965009302759,-1,-0.03548,279.00234270095825,500,"[12.81399917602539, 12.81399917602539, 12.705965042114258, 12.705965042114258, 12.705965042114258]"
instance_213,10,13.30366,13.688911538131936,-1,-0.02814,287.2091658115387,500,"[14.514141082763672, 14.514141082763672, 14.08111572265625, 13.688911437988281, 13.688911437988281]"
instance_218,10,16.86993,17.2463773967861,-1,-0.02183,282.1055996417999,500,"[18.259159088134766, 17.64984130859375, 17.64984130859375, 17.24637794494629, 17.24637794494629]"
instance_214,9,13.83632,13.983396378329513,-1,-0.01052,297.22035479545593,500,"[14.188450813293457, 14.188450813293457, 14.188450813293457, 13.983396530151367, 13.983396530151367]"
instance_222,13,26.02997,26.77262909807874,-1,-0.02774,268.21522521972656,500,"[26.95294952392578, 26.95294952392578, 26.95294952392578, 26.84792137145996, 26.772628784179688]"
instance_225,9,13.10297,14.141663400116308,-1,-0.07345,262.4851973056793,500,"[14.681949615478516, 14.518977165222168, 14.518977165222168, 14.141663551330566, 14.141663551330566]"
instance_217,10,15.41199,16.03783374981571,-1,-0.03902,297.8408694267273,500,"[16.043813705444336, 16.03783416748047, 16.03783416748047, 16.03783416748047, 16.03783416748047]"
instance_219,10,15.02592,15.806145262093109,-1,-0.04936,279.5152063369751,500,"[16.40513038635254, 16.130979537963867, 16.130979537963867, 16.130979537963867, 15.806145668029785]"
instance_224,12,22.76359,23.864675715788234,-1,-0.04614,267.335679769516,500,"[23.90532875061035, 23.90532875061035, 23.90532875061035, 23.90532875061035, 23.864675521850586]"
instance_209,11,20.33199,21.578063992013583,-1,-0.05775,325.92592334747314,500,"[22.136564254760742, 22.020626068115234, 21.57806396484375, 21.57806396484375, 21.57806396484375]"
instance_230,10,13.58052,13.796991354595344,-1,-0.01569,253.7388620376587,500,"[14.220714569091797, 13.796991348266602, 13.796991348266602, 13.796991348266602, 13.796991348266602]"
instance_232,9,11.55692,12.056017129029613,-1,-0.0414,250.26371002197266,500,"[12.288911819458008, 12.288911819458008, 12.288911819458008, 12.288911819458008, 12.05601692199707]"
instance_220,11,14.76264,15.446089032804469,-1,-0.04425,293.8853449821472,500,"[15.709492683410645, 15.700020790100098, 15.531484603881836, 15.531484603881836, 15.446088790893555]"
instance_235,10,13.48257,13.906035370755777,-1,-0.03045,261.67837953567505,500,"[13.906035423278809, 13.906035423278809, 13.906035423278809, 13.906035423278809, 13.906035423278809]"
instance_228,9,12.24182,12.701470313516563,-1,-0.03619,275.45933294296265,500,"[13.104022979736328, 13.083459854125977, 13.083459854125977, 12.701470375061035, 12.701470375061035]"
instance_240,10,14.95758,15.927323386584021,-1,-0.06089,243.75775957107544,500,"[15.963151931762695, 15.927323341369629, 15.927323341369629, 15.927323341369629, 15.927323341369629]"
instance_226,9,13.45423,13.697087644432166,-1,-0.01773,291.4337296485901,500,"[14.074345588684082, 14.032201766967773, 13.738597869873047, 13.697087287902832, 13.697087287902832]"
instance_223,10,16.36773,17.304811852402985,-1,-0.05415,298.7703232765198,500,"[17.472688674926758, 17.472688674926758, 17.46195411682129, 17.342782974243164, 17.304811477661133]"
instance_237,9,14.48867,15.338762681311547,-1,-0.05542,261.42457485198975,500,"[15.579268455505371, 15.338762283325195, 15.338762283325195, 15.338762283325195, 15.338762283325195]"
instance_234,10,14.48045,15.977173714326804,-1,-0.09368,283.30966901779175,500,"[16.154245376586914, 16.06049346923828, 16.06049346923828, 16.00033950805664, 15.977173805236816]"
instance_231,10,15.1687,15.30194725839187,-1,-0.00871,293.190260887146,500,"[15.301947593688965, 15.301947593688965, 15.301947593688965, 15.301947593688965, 15.301947593688965]"
instance_236,10,12.11004,12.558945835572388,-1,-0.03574,283.4644899368286,500,"[12.568643569946289, 12.568643569946289, 12.568643569946289, 12.558945655822754, 12.558945655822754]"
instance_227,9,12.83084,13.376302489054956,-1,-0.04078,299.5368435382843,500,"[13.54262924194336, 13.506004333496094, 13.506004333496094, 13.376302719116211, 13.376302719116211]"
instance_242,9,11.46913,11.663083507209485,-1,-0.01663,249.40809273719788,500,"[11.66308307647705, 11.66308307647705, 11.66308307647705, 11.66308307647705, 11.66308307647705]"
instance_233,9,12.71833,12.831675997537833,-1,-0.00883,289.4026143550873,500,"[12.83167552947998, 12.83167552947998, 12.83167552947998, 12.83167552947998, 12.83167552947998]"
instance_244,9,13.06589,13.176049541586028,-1,-0.00836,245.7521457672119,500,"[13.793010711669922, 13.535026550292969, 13.17604923248291, 13.17604923248291, 13.17604923248291]"
instance_229,10,14.1301,14.700616846346582,-1,-0.03881,305.0612704753876,500,"[14.99793815612793, 14.99793815612793, 14.986071586608887, 14.936371803283691, 14.700616836547852]"
instance_238,10,16.05638,16.484144281526927,-1,-0.02595,292.5265460014343,500,"[16.617359161376953, 16.607454299926758, 16.607454299926758, 16.607454299926758, 16.48414421081543]"
instance_248,9,10.98095,11.411915275421187,-1,-0.03776,246.67510318756104,500,"[12.18066692352295, 11.520467758178711, 11.411914825439453, 11.411914825439453, 11.411914825439453]"
instance_241,10,16.49694,17.152378130912084,-1,-0.03821,283.5601439476013,500,"[18.255386352539062, 17.89608383178711, 17.15237808227539, 17.15237808227539, 17.15237808227539]"
instance_245,9,15.23898,15.857503148092533,-1,-0.03901,269.755131483078,500,"[15.857502937316895, 15.857502937316895, 15.857502937316895, 15.857502937316895, 15.857502937316895]"
instance_239,10,12.60274,13.151729560094854,-1,-0.04174,303.28521037101746,500,"[13.482230186462402, 13.151729583740234, 13.151729583740234, 13.151729583740234, 13.151729583740234]"
instance_243,10,16.28864,16.41311307871434,-1,-0.00758,288.9625391960144,500,"[16.875240325927734, 16.41311264038086, 16.41311264038086, 16.41311264038086, 16.41311264038086]"
instance_249,11,16.91028,17.873001285009387,-1,-0.05386,276.5473909378052,500,"[17.873001098632812, 17.873001098632812, 17.873001098632812, 17.873001098632812, 17.873001098632812]"
instance_246,12,21.65634,22.895679848215323,-1,-0.05413,289.4585654735565,500,"[23.96578598022461, 23.944644927978516, 23.916322708129883, 22.895679473876953, 22.895679473876953]"
instance_247,9,11.94401,12.073499263585393,-1,-0.01073,301.53897285461426,500,"[12.092047691345215, 12.076499938964844, 12.076499938964844, 12.07349967956543, 12.07349967956543]"
instance_250,9,12.89083,13.816986289259987,-1,-0.06703,256.05555033683777,500,"[13.878792762756348, 13.816986083984375, 13.816986083984375, 13.816986083984375, 13.816986083984375]"
instance_253,9,11.1945,11.553712625140802,-1,-0.03109,248.29794883728027,500,"[11.715895652770996, 11.628582000732422, 11.588481903076172, 11.588481903076172, 11.553712844848633]"
instance_257,9,11.16842,11.37743884767602,-1,-0.01837,238.25759482383728,500,"[11.37743854522705, 11.37743854522705, 11.37743854522705, 11.37743854522705, 11.37743854522705]"
instance_251,11,20.24143,20.77095583088701,-1,-0.02549,271.07367968559265,500,"[20.942224502563477, 20.942224502563477, 20.942224502563477, 20.942224502563477, 20.77095603942871]"
instance_252,10,11.76553,12.083616593039917,-1,-0.02632,284.1673815250397,500,"[12.640864372253418, 12.083616256713867, 12.083616256713867, 12.083616256713867, 12.083616256713867]"
instance_258,10,13.50378,13.972528448611122,-1,-0.03355,244.96433806419373,500,"[14.757349967956543, 14.528632164001465, 14.314215660095215, 14.314215660095215, 13.972528457641602]"
instance_255,9,14.22341,14.622479236274536,-1,-0.02729,286.08219361305237,500,"[14.760056495666504, 14.723180770874023, 14.622479438781738, 14.622479438781738, 14.622479438781738]"
instance_254,9,11.01086,11.0981232545972,-1,-0.00786,296.83500266075134,500,"[11.46639347076416, 11.45473861694336, 11.45473861694336, 11.098123550415039, 11.098123550415039]"
instance_270,9,12.003,12.569760899988301,-1,-0.04509,220.23144793510437,500,"[12.727127075195312, 12.727127075195312, 12.668050765991211, 12.665694236755371, 12.569761276245117]"
instance_262,10,13.56364,14.483286852599713,-1,-0.0635,259.9910283088684,500,"[14.48328685760498, 14.48328685760498, 14.48328685760498, 14.48328685760498, 14.48328685760498]"
instance_260,10,16.16399,16.698953232561827,-1,-0.03204,276.79438877105713,500,"[17.125810623168945, 16.69895362854004, 16.69895362854004, 16.69895362854004, 16.69895362854004]"
instance_275,10,16.48723,17.555245900756383,-1,-0.06084,233.80678176879883,500,"[17.712234497070312, 17.659290313720703, 17.659290313720703, 17.555246353149414, 17.555246353149414]"
instance_256,11,18.71821,19.642335233886957,-1,-0.04705,312.86341094970703,500,"[20.01311492919922, 19.811967849731445, 19.811967849731445, 19.811967849731445, 19.642335891723633]"
instance_268,10,12.75434,13.539589784662803,-1,-0.058,259.83213353157043,500,"[13.718502044677734, 13.669500350952148, 13.669500350952148, 13.539589881896973, 13.539589881896973]"
instance_265,9,11.28016,11.678243640568482,-1,-0.03409,276.5092189311981,500,"[11.816136360168457, 11.725568771362305, 11.725568771362305, 11.725568771362305, 11.678243637084961]"
instance_263,10,16.31257,16.70746202553134,-1,-0.02364,291.00414848327637,500,"[16.974451065063477, 16.974451065063477, 16.974451065063477, 16.974451065063477, 16.707462310791016]"
instance_272,9,14.13922,14.884983502256416,-1,-0.0501,268.18847155570984,500,"[14.995229721069336, 14.88498306274414, 14.88498306274414, 14.88498306274414, 14.88498306274414]"
instance_285,9,11.37755,11.776438152215789,-1,-0.03387,223.1103630065918,500,"[11.865188598632812, 11.865188598632812, 11.842122077941895, 11.809823989868164, 11.776437759399414]"
instance_278,9,10.61531,11.353710235481683,-1,-0.06504,257.4722628593445,500,"[11.529528617858887, 11.36918830871582, 11.36918830871582, 11.353710174560547, 11.353710174560547]"
instance_264,9,13.09663,13.461202694172496,-1,-0.02708,308.8011968135834,500,"[13.8749361038208, 13.792586326599121, 13.461202621459961, 13.461202621459961, 13.461202621459961]"
instance_261,10,14.84263,15.783976476108338,-1,-0.05964,318.1507134437561,500,"[16.127552032470703, 15.783976554870605, 15.783976554870605, 15.783976554870605, 15.783976554870605]"
instance_266,9,12.08219,12.759027713650143,-1,-0.05305,295.4824113845825,500,"[12.931219100952148, 12.759027481079102, 12.759027481079102, 12.759027481079102, 12.759027481079102]"
instance_267,8,11.17618,11.8735104930273,-1,-0.05873,294.1885061264038,500,"[12.158185958862305, 11.990453720092773, 11.918510437011719, 11.918510437011719, 11.873510360717773]"
instance_280,10,14.45869,15.244334688689726,-1,-0.05154,259.8747544288635,500,"[16.020130157470703, 16.020130157470703, 15.928014755249023, 15.24433422088623, 15.24433422088623]"
instance_271,9,13.10998,13.64908002576207,-1,-0.0395,288.7265787124634,500,"[13.954328536987305, 13.795147895812988, 13.766907691955566, 13.766907691955566, 13.649080276489258]"
instance_269,10,15.067,15.536244670071369,-1,-0.0302,297.94201374053955,500,"[15.550812721252441, 15.550812721252441, 15.550812721252441, 15.53624439239502, 15.53624439239502]"
instance_259,11,17.86291,18.705398325271503,-1,-0.04504,342.64579916000366,500,"[18.880035400390625, 18.705398559570312, 18.705398559570312, 18.705398559570312, 18.705398559570312]"
instance_273,10,14.83243,15.505384339873746,-1,-0.0434,299.813321352005,500,"[15.925196647644043, 15.50538444519043, 15.50538444519043, 15.50538444519043, 15.50538444519043]"
instance_274,9,13.76282,14.433509109538885,-1,-0.04647,301.07966446876526,500,"[15.307947158813477, 14.658644676208496, 14.551589012145996, 14.551589012145996, 14.43350887298584]"
instance_283,10,11.66862,11.886134130814723,-1,-0.0183,262.370258808136,500,"[11.91223430633545, 11.91223430633545, 11.91223430633545, 11.886134147644043, 11.886134147644043]"
instance_281,9,14.34252,14.947726906092928,-1,-0.04049,284.4538927078247,500,"[15.474991798400879, 15.474991798400879, 15.181927680969238, 15.181927680969238, 14.94772720336914]"
instance_279,10,16.07655,16.883548668103543,-1,-0.0478,293.3538362979889,500,"[17.8924503326416, 17.384151458740234, 17.384151458740234, 17.384151458740234, 16.883548736572266]"
instance_282,10,17.40841,18.136686758189967,-1,-0.04015,293.388081073761,500,"[18.361093521118164, 18.361093521118164, 18.136686325073242, 18.136686325073242, 18.136686325073242]"
instance_290,10,18.56469,19.02801307279671,-1,-0.02435,277.3300986289978,500,"[19.3059024810791, 19.3059024810791, 19.056549072265625, 19.056549072265625, 19.028013229370117]"
instance_291,9,14.56239,15.409356628588087,-1,-0.05496,269.8006854057312,500,"[15.823725700378418, 15.409357070922852, 15.409357070922852, 15.409357070922852, 15.409357070922852]"
instance_277,13,20.60697,21.843902961054454,-1,-0.05663,312.1975908279419,500,"[22.489046096801758, 21.843902587890625, 21.843902587890625, 21.843902587890625, 21.843902587890625]"
instance_294,9,12.49876,12.958931892331494,-1,-0.03551,260.00390815734863,500,"[13.26867389678955, 13.1259126663208, 12.996357917785645, 12.996357917785645, 12.958931922912598]"
instance_287,9,14.75434,15.002946226932947,-1,-0.01657,299.7678949832916,500,"[15.996726989746094, 15.996726989746094, 15.225076675415039, 15.002945899963379, 15.002945899963379]"
instance_284,9,13.79765,14.793653041018873,-1,-0.06733,308.82730317115784,500,"[15.032273292541504, 15.007218360900879, 14.969730377197266, 14.79365348815918, 14.79365348815918]"
instance_289,10,11.92657,11.988391479230566,-1,-0.00516,309.11545634269714,500,"[12.590170860290527, 12.389240264892578, 12.329375267028809, 12.329375267028809, 11.988391876220703]"
instance_276,10,14.97966,15.450732062706733,-1,-0.03049,338.9156720638275,500,"[16.128780364990234, 15.94910717010498, 15.499547004699707, 15.450732231140137, 15.450732231140137]"
instance_295,11,19.35113,19.864012466712282,-1,-0.02582,280.3169753551483,500,"[20.083892822265625, 19.908023834228516, 19.908023834228516, 19.864011764526367, 19.864011764526367]"
instance_288,9,12.86328,13.200694501142788,-1,-0.02556,319.2930693626404,500,"[13.583765029907227, 13.583765029907227, 13.488822937011719, 13.21328353881836, 13.20069408416748]"
instance_293,9,14.99034,15.93333645652728,-1,-0.05918,295.6475875377655,500,"[16.084339141845703, 15.93333625793457, 15.93333625793457, 15.93333625793457, 15.93333625793457]"
instance_286,9,13.86459,14.384300533998605,-1,-0.03613,337.01242852211,500,"[14.41464614868164, 14.391338348388672, 14.391338348388672, 14.384300231933594, 14.384300231933594]"
instance_299,9,11.31886,11.683311255727961,-1,-0.03119,271.556880235672,500,"[11.683311462402344, 11.683311462402344, 11.683311462402344, 11.683311462402344, 11.683311462402344]"
instance_296,10,16.90366,17.434133295216313,-1,-0.03043,289.08725571632385,500,"[17.941713333129883, 17.434133529663086, 17.434133529663086, 17.434133529663086, 17.434133529663086]"
instance_298,9,13.09464,13.737213195527538,-1,-0.04678,296.4106707572937,500,"[14.591025352478027, 14.07071590423584, 13.969646453857422, 13.737213134765625, 13.737213134765625]"
instance_292,9,11.00286,11.029439610756866,-1,-0.00241,334.484956741333,500,"[11.350011825561523, 11.029439926147461, 11.029439926147461, 11.029439926147461, 11.029439926147461]"
instance_297,9,14.11545,14.787366716447815,-1,-0.04544,300.45631313323975,500,"[15.062901496887207, 15.062901496887207, 15.062901496887207, 14.852011680603027, 14.78736686706543]"
instance_300,10,12.93143,13.26080432848635,-1,-0.02484,280.966748714447,500,"[13.260804176330566, 13.260804176330566, 13.260804176330566, 13.260804176330566, 13.260804176330566]"
instance_303,10,13.40197,13.713818800018082,-1,-0.02274,268.3378207683563,500,"[14.431221008300781, 14.431221008300781, 14.075153350830078, 14.075153350830078, 13.713818550109863]"
instance_306,9,13.56004,14.128551308893675,-1,-0.04024,265.0684006214142,500,"[14.128551483154297, 14.128551483154297, 14.128551483154297, 14.128551483154297, 14.128551483154297]"
instance_304,10,14.58132,15.248203498566753,-1,-0.04374,284.5581085681915,500,"[15.24820327758789, 15.24820327758789, 15.24820327758789, 15.24820327758789, 15.24820327758789]"
instance_302,9,12.43878,13.151299494051168,-1,-0.05418,301.1563951969147,500,"[13.151299476623535, 13.151299476623535, 13.151299476623535, 13.151299476623535, 13.151299476623535]"
instance_309,10,17.96785,18.754215768685928,-1,-0.04193,257.9351809024811,500,"[19.1690616607666, 19.14910125732422, 19.14910125732422, 18.754215240478516, 18.754215240478516]"
instance_305,9,14.11491,15.354486931398103,-1,-0.08073,296.126745223999,500,"[15.354486465454102, 15.354486465454102, 15.354486465454102, 15.354486465454102, 15.354486465454102]"
instance_317,9,11.37429,11.43681618455358,-1,-0.00547,227.91645979881287,500,"[11.436816215515137, 11.436816215515137, 11.436816215515137, 11.436816215515137, 11.436816215515137]"
instance_308,9,12.11937,12.532568941822579,-1,-0.03297,280.07493114471436,500,"[12.53256893157959, 12.53256893157959, 12.53256893157959, 12.53256893157959, 12.53256893157959]"
instance_307,10,14.74475,15.127522007249611,-1,-0.0253,282.7857472896576,500,"[15.127522468566895, 15.127522468566895, 15.127522468566895, 15.127522468566895, 15.127522468566895]"
instance_312,8,10.20123,10.201228090996501,-1,0.0,248.7722795009613,485,"[11.092382431030273, 10.866588592529297, 10.344908714294434, 10.344908714294434]"
instance_318,10,14.4913,15.500497135772884,-1,-0.06511,230.91111087799072,500,"[15.828896522521973, 15.723945617675781, 15.500496864318848, 15.500496864318848, 15.500496864318848]"
instance_322,9,12.12092,12.336504342316518,-1,-0.01748,241.3538749217987,500,"[12.616209030151367, 12.616209030151367, 12.593850135803223, 12.336503982543945, 12.336503982543945]"
instance_301,8,11.89169,12.261416036213614,-1,-0.03015,363.37906217575073,500,"[12.2614164352417, 12.2614164352417, 12.2614164352417, 12.2614164352417, 12.2614164352417]"
instance_311,9,13.94447,14.56516655187087,-1,-0.04262,280.7421815395355,500,"[14.835756301879883, 14.835756301879883, 14.812557220458984, 14.565166473388672, 14.565166473388672]"
instance_321,9,11.9345,12.518142949791002,-1,-0.04662,256.95403838157654,500,"[12.684591293334961, 12.518142700195312, 12.518142700195312, 12.518142700195312, 12.518142700195312]"
instance_313,10,15.76714,16.20975740058164,-1,-0.02731,289.78581738471985,500,"[17.093332290649414, 16.718725204467773, 16.665515899658203, 16.20975685119629, 16.20975685119629]"
instance_310,9,14.44132,15.155974273107471,-1,-0.04715,314.8849937915802,500,"[15.698163032531738, 15.613728523254395, 15.594710350036621, 15.594710350036621, 15.155974388122559]"
instance_323,9,11.62627,12.051147441938081,-1,-0.03526,268.56091141700745,500,"[12.135896682739258, 12.081085205078125, 12.081085205078125, 12.0511474609375, 12.0511474609375]"
instance_320,9,13.16081,13.56133700354454,-1,-0.02953,275.03443694114685,500,"[13.96910572052002, 13.96910572052002, 13.5613374710083, 13.5613374710083, 13.5613374710083]"
